Sex,NOC,Height,Weight,Age,Season,City,Year,Event,Medal
F,ROU,0.0,0.0,17.0,Summer,Paris,2024,"Artistic Gymnastics Women, ""Womens Balance Beam"", ""Womens Floor Exercise"", ""Womens Uneven Bars"", ""Womens Vault"", ""Womens Team""",
F,ROU,0.0,0.0,18.0,Summer,Paris,2024,"Artistic Gymnastics Women, ""Womens Balance Beam"", ""Womens Floor Exercise"", ""Womens Uneven Bars"", ""Womens Vault"", ""Womens Team""",
M,BUR,0.0,0.0,28.0,Summer,Paris,2024,Taekwondo Men -80kg,
M,FSM,174.0,0.0,29.0,Summer,Paris,2024,"Athletics ""Mens 100m""",
M,FSM,0.0,0.0,30.0,Summer,Paris,2024,"Swimming ""Mens 100m Breaststroke""",
M,MAS,0.0,0.0,36.0,Summer,Paris,2024,"Cycling Track ""Mens Keirin"", ""Mens Sprint""",
M,MAS,0.0,0.0,29.0,Summer,Paris,2024,"Cycling Track ""Mens Keirin"", ""Mens Sprint""",
M,IND,157.0,0.0,29.0,Summer,Paris,2024,"Boxing ""Mens 51kg""",
M,IND,186.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens Javelin Throw""",Silver
M,ROU,0.0,0.0,31.0,Summer,Paris,2024,"Artistic Gymnastics Men, ""Mens Parallel Bars""",
M,IND,175.0,0.0,24.0,Summer,Paris,2024,"Boxing ""Mens 71kg""",
F,ROU,0.0,0.0,25.0,Summer,Paris,2024,"Rowing ""Womens Eight"", ""Womens Four""",
F,ROU,0.0,0.0,26.0,Summer,Paris,2024,"Rowing ""Womens Eight"", ""Womens Pair""",
F,ROU,0.0,0.0,27.0,Summer,Paris,2024,"Rowing ""Womens Eight"", ""Womens Four""",
M,MDA,0.0,0.0,27.0,Summer,Paris,2024,"Canoe Sprint ""Mens Canoe Single 1000m""",Bronze
F,MDA,0.0,0.0,24.0,Summer,Paris,2024,"Canoe Sprint ""Womens Canoe Single 200m"", ""Womens Canoe Double 500m""",
F,ROU,0.0,0.0,26.0,Summer,Paris,2024,"Rowing ""Womens Eight"", ""Womens Double Sculls""",
F,MDA,0.0,0.0,24.0,Summer,Paris,2024,"Canoe Sprint ""Womens Canoe Single 200m"", ""Womens Canoe Double 500m""",
F,IND,170.0,0.0,28.0,Summer,Paris,2024,"Boxing ""Womens 50kg""",
F,IND,170.0,0.0,21.0,Summer,Paris,2024,"Boxing ""Womens 54kg""",
F,ROU,0.0,0.0,22.0,Summer,Paris,2024,"Rowing ""Womens Quadruple Sculls""",
F,IND,174.0,0.0,23.0,Summer,Paris,2024,"Boxing ""Womens 57kg""",
M,MAS,0.0,0.0,22.0,Summer,Paris,2024,"Swimming ""Mens 400m Freestyle""",
F,ROU,0.0,0.0,22.0,Summer,Paris,2024,"Rowing ""Womens Quadruple Sculls""",
F,ROU,0.0,0.0,29.0,Summer,Paris,2024,"Rowing ""Lightweight Womens Double Sculls""",
F,IND,177.0,0.0,27.0,Summer,Paris,2024,"Boxing ""Womens 75kg""",
F,ROU,0.0,0.0,25.0,Summer,Paris,2024,"Rowing ""Womens Eight"", ""Womens Four""",
F,ROU,0.0,0.0,25.0,Summer,Paris,2024,"Rowing ""Womens Quadruple Sculls""",
F,ROU,0.0,0.0,21.0,Summer,Paris,2024,"Rowing ""Womens Eight""",
M,GER,0.0,0.0,29.0,Summer,Paris,2024,"Modern Pentathlon ""Mens Individual""",
M,GER,0.0,0.0,30.0,Summer,Paris,2024,"Modern Pentathlon ""Mens Individual""",
F,GER,0.0,0.0,34.0,Summer,Paris,2024,"Modern Pentathlon ""Womens Individual""",
F,GER,0.0,0.0,26.0,Summer,Paris,2024,"Modern Pentathlon ""Womens Individual""",
F,ROU,0.0,0.0,25.0,Summer,Paris,2024,"Rowing ""Womens Eight"", ""Womens Double Sculls""",
F,ROU,0.0,0.0,25.0,Summer,Paris,2024,"Rowing ""Womens Eight"", ""Womens Four""",
F,ROU,0.0,0.0,23.0,Summer,Paris,2024,"Rowing ""Womens Quadruple Sculls""",
F,ROU,0.0,0.0,29.0,Summer,Paris,2024,"Rowing ""Lightweight Womens Double Sculls""",
F,ROU,0.0,0.0,30.0,Summer,Paris,2024,"Rowing ""Womens Eight"", ""Womens Pair""",
M,ROU,0.0,0.0,28.0,Summer,Paris,2024,"Rowing ""Mens Eight""",
M,GEO,190.0,0.0,29.0,Summer,Paris,2024,"Boxing ""Mens 92kg""",
M,GRN,0.0,0.0,20.0,Summer,Paris,2024,"Swimming ""Mens 100m Backstroke""",
M,ISV,0.0,0.0,18.0,Summer,Paris,2024,"Fencing ""Mens Foil Individual""",
M,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Canoe Sprint ""Mens Canoe Single 1000m""",
M,ITA,0.0,0.0,32.0,Summer,Paris,2024,"Canoe Slalom ""Mens Kayak Single"", ""Mens Kayak Cross""",Gold
F,ITA,0.0,0.0,33.0,Summer,Paris,2024,"Canoe Slalom ""Womens Kayak Single"", ""Womens Kayak Cross""",
M,ITA,0.0,0.0,27.0,Summer,Paris,2024,"Canoe Slalom ""Mens Canoe Single""",
F,ITA,0.0,0.0,23.0,Summer,Paris,2024,"Canoe Slalom ""Womens Canoe Single"", ""Womens Kayak Cross""",
M,ITA,0.0,0.0,23.0,Summer,Paris,2024,"Artistic Gymnastics Men, ""Mens All-Around"", ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",
M,ITA,0.0,0.0,28.0,Summer,Paris,2024,"Artistic Gymnastics Men, ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",
M,ITA,0.0,0.0,22.0,Summer,Paris,2024,"Artistic Gymnastics Men, ""Mens All-Around"", ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",
M,ITA,0.0,0.0,25.0,Summer,Paris,2024,"Artistic Gymnastics Men, ""Mens All-Around"", ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",
M,ITA,0.0,0.0,28.0,Summer,Paris,2024,"Artistic Gymnastics Men, ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",
F,ITA,0.0,0.0,21.0,Summer,Paris,2024,"Artistic Gymnastics Women, ""Womens All-Around"", ""Womens Balance Beam"", ""Womens Floor Exercise"", ""Womens Uneven Bars"", ""Womens Vault"", ""Womens Team""",Gold
M,MEX,0.0,0.0,25.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 57kg""",
M,MEX,0.0,0.0,26.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 65kg""",
M,MAS,181.0,0.0,20.0,Summer,Paris,2024,"Athletics ""Mens 100m""",
M,GEO,0.0,0.0,31.0,Summer,Paris,2024,"Fencing ""Mens Sabre Individual""",
M,ROU,0.0,0.0,23.0,Summer,Paris,2024,"Rowing ""Mens Eight"", ""Mens Pair""",
M,ROU,0.0,0.0,26.0,Summer,Paris,2024,"Rowing ""Mens Eight""",
M,ROU,0.0,0.0,28.0,Summer,Paris,2024,"Rowing ""Mens Four""",
M,ROU,0.0,0.0,25.0,Summer,Paris,2024,"Rowing ""Mens Four""",
M,ROU,0.0,0.0,26.0,Summer,Paris,2024,"Rowing ""Mens Single Sculls""",
M,ROU,0.0,0.0,25.0,Summer,Paris,2024,"Rowing ""Mens Double Sculls""",
M,ROU,0.0,0.0,32.0,Summer,Paris,2024,"Rowing ""Mens Eight""",
M,ROU,0.0,0.0,24.0,Summer,Paris,2024,"Rowing ""Mens Eight""",
M,ROU,0.0,0.0,29.0,Summer,Paris,2024,"Rowing ""Mens Double Sculls""",
F,KOS,0.0,0.0,16.0,Summer,Paris,2024,"Swimming ""Womens 50m Freestyle""",
F,MAR,155.0,0.0,27.0,Summer,Paris,2024,"Boxing ""Womens 50kg""",
F,GEO,0.0,0.0,34.0,Summer,Paris,2024,Trampoline Gymnastics Women,
F,MAR,170.0,0.0,25.0,Summer,Paris,2024,"Boxing ""Womens 54kg""",
M,UZB,0.0,0.0,25.0,Summer,Paris,2024,"Weightlifting ""Mens 102kg""",Silver
F,BUL,173.0,0.0,29.0,Summer,Paris,2024,"Badminton ""Womens Doubles""",
F,MAR,183.0,0.0,33.0,Summer,Paris,2024,"Boxing ""Womens 75kg""",
F,BUL,168.0,0.0,30.0,Summer,Paris,2024,"Badminton ""Womens Doubles""",
F,BUL,176.0,0.0,18.0,Summer,Paris,2024,"Badminton ""Womens Singles""",
F,UZB,0.0,0.0,23.0,Summer,Paris,2024,"Weightlifting ""Womens 81kg""",
F,UZB,0.0,0.0,22.0,Summer,Paris,2024,"Weightlifting ""Womens +81kg""",
M,ITA,0.0,0.0,26.0,Summer,Paris,2024,Shooting 10m Air Pistol Men,Bronze
M,ITA,0.0,0.0,23.0,Summer,Paris,2024,Shooting 10m Air Pistol Men,Silver
M,ITA,0.0,0.0,40.0,Summer,Paris,2024,Shooting 25m Rapid Fire Pistol Men,
M,ITA,0.0,0.0,25.0,Summer,Paris,2024,Shooting 25m Rapid Fire Pistol Men,
M,ITA,0.0,0.0,22.0,Summer,Paris,2024,"Shooting 10m Air Rifle Men, 50m Rifle 3 Positions Men, 10m Air Rifle Mixed Team",
M,ITA,0.0,0.0,22.0,Summer,Paris,2024,"Shooting 10m Air Rifle Men, 50m Rifle 3 Positions Men",
M,GEO,0.0,0.0,31.0,Summer,Paris,2024,"Weightlifting ""Mens +102kg""",Gold
M,GEO,0.0,0.0,30.0,Summer,Paris,2024,"Weightlifting ""Mens 61kg""",
M,MAR,0.0,0.0,31.0,Summer,Paris,2024,Surfing Men,
F,KOS,162.0,0.0,29.0,Summer,Paris,2024,"Athletics ""Womens 800m""",
M,PUR,0.0,0.0,29.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 86kg""",
M,PUR,0.0,0.0,23.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 125kg""",
M,CUB,162.0,0.0,23.0,Summer,Paris,2024,"Boxing ""Mens 51kg""",
F,MEX,0.0,0.0,22.0,Summer,Paris,2024,"Cycling Track ""Womens Omnium""",
F,MEX,0.0,0.0,32.0,Summer,Paris,2024,"Cycling Track ""Womens Keirin"", ""Womens Sprint"", ""Womens Team Sprint""",
F,MEX,0.0,0.0,27.0,Summer,Paris,2024,"Cycling Track ""Womens Keirin"", ""Womens Sprint"", ""Womens Team Sprint""",
F,MEX,0.0,0.0,29.0,Summer,Paris,2024,"Cycling Track ""Womens Team Sprint""",
M,CUB,170.0,0.0,22.0,Summer,Paris,2024,"Boxing ""Mens 57kg""",
M,MEX,0.0,0.0,23.0,Summer,Paris,2024,"Cycling Track ""Mens Omnium""",
M,MEX,0.0,0.0,23.0,Summer,Paris,2024,"Cycling Mountain Bike ""Mens Cross-country""",
F,BAR,168.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Womens 400m""",
F,MEX,0.0,0.0,25.0,Summer,Paris,2024,"Cycling Mountain Bike ""Womens Cross-country""",
F,BAR,163.0,0.0,26.0,Summer,Paris,2024,"Athletics ""Womens 100m""",
M,MAS,0.0,0.0,31.0,Summer,Paris,2024,"Sailing ""Mens Dinghy""",
F,MRI,162.0,0.0,31.0,Summer,Paris,2024,"Badminton ""Womens Singles""",
F,MRI,168.0,0.0,29.0,Summer,Paris,2024,"Athletics ""Womens Marathon""",
M,MRI,178.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Mens 100m""",
F,TPE,0.0,0.0,23.0,Summer,Paris,2024,Taekwondo Women -57kg,
M,ROU,0.0,0.0,25.0,Summer,Paris,2024,"Rowing ""Mens Quadruple Sculls""",
M,ROU,0.0,0.0,25.0,Summer,Paris,2024,"Rowing ""Mens Eight"", ""Mens Pair""",
M,ROU,0.0,0.0,24.0,Summer,Paris,2024,"Rowing ""Mens Quadruple Sculls""",
M,ROU,0.0,0.0,22.0,Summer,Paris,2024,"Rowing ""Mens Four""",
M,ROU,0.0,0.0,27.0,Summer,Paris,2024,"Rowing ""Mens Eight""",
M,ROU,0.0,0.0,20.0,Summer,Paris,2024,"Rowing ""Mens Quadruple Sculls""",
M,SEY,0.0,0.0,25.0,Summer,Paris,2024,"Swimming ""Mens 200m Individual Medley""",
M,ROU,0.0,0.0,31.0,Summer,Paris,2024,"Rowing ""Mens Quadruple Sculls""",
M,ROU,0.0,0.0,26.0,Summer,Paris,2024,"Rowing ""Mens Eight""",
M,ROU,0.0,0.0,26.0,Summer,Paris,2024,"Rowing ""Mens Eight""",
M,ROU,0.0,0.0,27.0,Summer,Paris,2024,"Rowing ""Mens Four""",
M,GER,176.0,0.0,31.0,Summer,Paris,2024,"Sport Climbing ""Mens Boulder & Lead""",
M,GER,179.0,0.0,25.0,Summer,Paris,2024,"Sport Climbing ""Mens Boulder & Lead""",
F,GER,166.0,0.0,24.0,Summer,Paris,2024,"Sport Climbing ""Womens Boulder & Lead""",
F,ITA,175.0,0.0,23.0,Summer,Paris,2024,"Athletics ""Womens 4 x 400m Relay""",
M,ITA,185.0,0.0,26.0,Summer,Paris,2024,"Athletics ""Mens 4 x 400m Relay"", 4 x 400m Relay Mixed",
M,ITA,198.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Mens 100m"", ""Mens 4 x 100m Relay""",
M,ITA,180.0,0.0,26.0,Summer,Paris,2024,"Athletics ""Mens 4 x 400m Relay""",
F,ITA,164.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Womens 200m""",
F,ITA,173.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Womens 4 x 400m Relay""",
F,ITA,170.0,0.0,26.0,Summer,Paris,2024,"Athletics ""Womens 4 x 400m Relay""",
M,ITA,184.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Mens 4 x 100m Relay""",
M,ITA,180.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Mens 200m"", ""Mens 4 x 100m Relay""",
F,ITA,170.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Womens 100m"", ""Womens 4 x 100m Relay""",
F,ITA,174.0,0.0,32.0,Summer,Paris,2024,"Athletics ""Womens 4 x 100m Relay""",
M,ITA,186.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Mens 100m"", ""Mens 4 x 100m Relay""",
F,ITA,171.0,0.0,23.0,Summer,Paris,2024,"Athletics ""Womens 200m"", ""Womens 4 x 100m Relay""",
M,ITA,173.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens 4 x 400m Relay""",
F,ITA,170.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Womens 400m"", ""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",
M,ITA,199.0,0.0,23.0,Summer,Paris,2024,"Athletics ""Mens 4 x 400m Relay""",
M,ITA,187.0,0.0,22.0,Summer,Paris,2024,"Athletics ""Mens 4 x 100m Relay""",
M,ITA,173.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Mens 4 x 100m Relay""",
F,ITA,180.0,0.0,26.0,Summer,Paris,2024,"Athletics ""Womens 4 x 100m Relay""",
F,ITA,175.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",
M,ITA,183.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Mens 400m""",
M,ITA,184.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Mens 4 x 400m Relay"", 4 x 400m Relay Mixed",
F,ITA,160.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Womens 4 x 100m Relay""",
M,ITA,189.0,0.0,21.0,Summer,Paris,2024,"Athletics ""Mens 400m"", ""Mens 4 x 400m Relay"", 4 x 400m Relay Mixed",
M,ITA,187.0,0.0,26.0,Summer,Paris,2024,"Athletics ""Mens 200m"", ""Mens 4 x 100m Relay""",
F,ITA,168.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",
F,ITA,167.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Womens 4 x 400m Relay""",
M,ITA,189.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Mens 1500m""",
M,ITA,185.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Mens 800m""",
F,ITA,170.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Womens 10,000m"", ""Womens 5000m""",Silver
F,ITA,165.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Womens 800m""",
F,ITA,165.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Womens 1500m""",
F,ITA,170.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Womens 800m""",
M,ITA,173.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Mens Marathon""",
F,ITA,164.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Womens 1500m"", ""Womens 5000m""",
F,ITA,164.0,0.0,36.0,Summer,Paris,2024,"Athletics ""Womens Marathon""",
M,BAN,170.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Mens 100m""",
M,MOZ,0.0,0.0,21.0,Summer,Paris,2024,"Swimming ""Mens 100m Breaststroke""",
F,MOZ,0.0,0.0,28.0,Summer,Paris,2024,"Swimming ""Womens 100m Backstroke""",
M,ITA,174.0,0.0,32.0,Summer,Paris,2024,"Athletics ""Mens Marathon""",
M,ITA,178.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens 1500m""",
M,ITA,178.0,0.0,39.0,Summer,Paris,2024,"Athletics ""Mens Marathon""",
M,ITA,180.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Mens 800m""",
F,ITA,168.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Womens 1500m""",
F,ITA,170.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Womens Marathon""",
M,ITA,178.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Mens 3000m Steeplechase""",
F,ITA,165.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Womens 400m Hurdles""",
F,ITA,172.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Womens 400m Hurdles""",
F,ITA,173.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Womens 400m Hurdles""",
M,ITA,187.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Mens 400m Hurdles"", ""Mens 4 x 400m Relay""",
F,UZB,0.0,0.0,22.0,Summer,Paris,2024,"Fencing ""Womens Sabre Individual""",
M,GEO,0.0,0.0,23.0,Summer,Paris,2024,"Judo Men -100 kg, Mixed Team",Silver
F,ITA,170.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Womens Pole Vault""",
M,ITA,187.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Mens Triple Jump""",
M,ITA,192.0,0.0,29.0,Summer,Paris,2024,"Athletics ""Mens Triple Jump""",Bronze
M,ITA,183.0,0.0,19.0,Summer,Paris,2024,"Athletics ""Mens Long Jump""",Bronze
F,ITA,172.0,0.0,22.0,Summer,Paris,2024,"Athletics ""Womens Long Jump""",
M,ITA,188.0,0.0,26.0,Summer,Paris,2024,"Athletics ""Mens Triple Jump""",
F,ITA,172.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Womens Pole Vault""",
M,ITA,184.0,0.0,26.0,Summer,Paris,2024,"Athletics ""Mens High Jump""",
M,ITA,186.0,0.0,33.0,Summer,Paris,2024,"Athletics ""Mens Pole Vault""",
M,ITA,192.0,0.0,32.0,Summer,Paris,2024,"Athletics ""Mens High Jump""",
M,ITA,200.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens Shot Put""",
F,ITA,167.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Womens Hammer Throw""",
F,ITA,180.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Womens Discus Throw""",
M,ITA,190.0,0.0,29.0,Summer,Paris,2024,"Athletics ""Mens Shot Put""",
F,ITA,171.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Womens Heptathlon""",
M,ITA,178.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Mens 20km Race Walk"", Marathon Race Walk Relay Mixed",
F,ITA,165.0,0.0,35.0,Summer,Paris,2024,"Athletics ""Womens 20km Race Walk""",
F,MAR,168.0,0.0,27.0,Summer,Paris,2024,"Golf ""Womens Individual Stroke Play""",
M,GEO,0.0,0.0,30.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 87kg""",
M,GEO,0.0,0.0,31.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 97kg""",
M,GEO,0.0,0.0,28.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 67kg""",
M,GEO,0.0,0.0,27.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 97kg""",Silver
M,MON,0.0,0.0,30.0,Summer,Paris,2024,"Rowing ""Mens Single Sculls""",
M,MON,0.0,0.0,24.0,Summer,Paris,2024,Judo Men +100 kg,
M,MON,0.0,0.0,19.0,Summer,Paris,2024,"Swimming ""Mens 800m Freestyle""",
F,MON,0.0,0.0,25.0,Summer,Paris,2024,"Marathon Swimming ""Womens 10km""",
F,MON,0.0,0.0,36.0,Summer,Paris,2024,"Table Tennis ""Womens Singles""",
F,MON,167.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Womens 100m""",
F,ITA,0.0,0.0,25.0,Summer,Paris,2024,"Modern Pentathlon ""Womens Individual""",
F,ITA,0.0,0.0,33.0,Summer,Paris,2024,"Modern Pentathlon ""Womens Individual""",
M,ITA,0.0,0.0,24.0,Summer,Paris,2024,"Modern Pentathlon ""Mens Individual""",Bronze
M,ITA,0.0,0.0,26.0,Summer,Paris,2024,"Modern Pentathlon ""Mens Individual""",
M,JAM,183.0,0.0,32.0,Summer,Paris,2024,"Athletics ""Mens Discus Throw""",
F,GER,0.0,0.0,29.0,Summer,Paris,2024,"Shooting 10m Air Pistol Women, 25m Pistol Women, 10m Air Pistol Mixed Team",
M,GER,0.0,0.0,31.0,Summer,Paris,2024,"Archery ""Mens Individual"", Mixed Team",
F,GER,0.0,0.0,30.0,Summer,Paris,2024,Shooting 50m Rifle 3 Positions Women,
M,GER,0.0,0.0,37.0,Summer,Paris,2024,"Shooting 10m Air Pistol Men, 25m Rapid Fire Pistol Men, 10m Air Pistol Mixed Team",
F,GER,0.0,0.0,29.0,Summer,Paris,2024,"Archery ""Womens Individual"", ""Womens Team""",
F,GER,0.0,0.0,28.0,Summer,Paris,2024,"Archery ""Womens Individual"", ""Womens Team"", Mixed Team",
M,GER,0.0,0.0,34.0,Summer,Paris,2024,"Shooting Skeet Men, Skeet Mixed Team",
F,GER,0.0,0.0,28.0,Summer,Paris,2024,"Shooting Skeet Women, Skeet Mixed Team",
F,GER,0.0,0.0,32.0,Summer,Paris,2024,Shooting 10m Air Rifle Women,
F,GER,0.0,0.0,29.0,Summer,Paris,2024,"Shooting 10m Air Pistol Women, 25m Pistol Women, 10m Air Pistol Mixed Team",
F,GER,0.0,0.0,31.0,Summer,Paris,2024,Shooting Skeet Women,
F,GER,0.0,0.0,23.0,Summer,Paris,2024,"Archery ""Womens Individual"", ""Womens Team""",
F,GER,0.0,0.0,25.0,Summer,Paris,2024,Shooting Trap Women,
M,GER,0.0,0.0,24.0,Summer,Paris,2024,"Shooting 10m Air Rifle Men, 50m Rifle 3 Positions Men, 10m Air Rifle Mixed Team",
F,GER,0.0,0.0,23.0,Summer,Paris,2024,"Shooting 10m Air Rifle Women, 50m Rifle 3 Positions Women, 10m Air Rifle Mixed Team",
M,GER,0.0,0.0,25.0,Summer,Paris,2024,"Shooting 10m Air Pistol Men, 10m Air Pistol Mixed Team",
M,GER,0.0,0.0,24.0,Summer,Paris,2024,Shooting 25m Rapid Fire Pistol Men,
F,NAM,0.0,0.0,31.0,Summer,Paris,2024,"Cycling Road ""Womens Road Race""",
F,FRA,164.0,0.0,19.0,Summer,Paris,2024,"Sport Climbing ""Womens Boulder & Lead""",
M,FRA,183.0,0.0,40.0,Summer,Paris,2024,"Sport Climbing ""Mens Speed""",
F,FRA,158.0,0.0,20.0,Summer,Paris,2024,"Sport Climbing ""Womens Boulder & Lead""",
M,FRA,188.0,0.0,21.0,Summer,Paris,2024,"Sport Climbing ""Mens Boulder & Lead""",
M,FRA,170.0,0.0,23.0,Summer,Paris,2024,"Sport Climbing ""Mens Boulder & Lead""",
F,FRA,170.0,0.0,22.0,Summer,Paris,2024,"Sport Climbing ""Womens Speed""",
F,FRA,168.0,0.0,19.0,Summer,Paris,2024,"Sport Climbing ""Womens Speed""",
F,JAM,173.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Womens 400m"", ""Womens 4 x 400m Relay""",
F,JAM,170.0,0.0,36.0,Summer,Paris,2024,"Athletics ""Womens Triple Jump""",
F,JAM,167.0,0.0,32.0,Summer,Paris,2024,"Athletics ""Womens 100m Hurdles""",
F,JAM,170.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",
M,MAR,0.0,0.0,29.0,Summer,Paris,2024,Shooting Trap Men,
F,JAM,166.0,0.0,32.0,Summer,Paris,2024,"Athletics ""Womens Shot Put""",
F,JAM,170.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Womens 400m Hurdles"", ""Womens 4 x 400m Relay""",
F,JAM,175.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Womens 400m Hurdles""",
M,CRC,175.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Mens 400m Hurdles""",
M,MEX,0.0,0.0,27.0,Summer,Paris,2024,"Fencing ""Mens Sabre Individual""",
F,MAS,0.0,0.0,25.0,Summer,Paris,2024,"Diving ""Womens 3m Springboard""",
M,CRO,0.0,0.0,32.0,Summer,Paris,2024,"Sailing ""Mens Dinghy""",
M,GEO,0.0,0.0,30.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 125kg""",Gold
F,CYP,0.0,0.0,32.0,Summer,Paris,2024,"Cycling Road ""Womens Road Race""",
F,SWE,184.0,0.0,31.0,Summer,Paris,2024,Handball Women,
F,SWE,173.0,0.0,28.0,Summer,Paris,2024,Handball Women,
F,SWE,177.0,0.0,27.0,Summer,Paris,2024,Handball Women,
F,SWE,185.0,0.0,28.0,Summer,Paris,2024,Handball Women,
F,SWE,165.0,0.0,28.0,Summer,Paris,2024,Handball Women,
M,CRO,193.0,0.0,31.0,Summer,Paris,2024,"Tennis ""Mens Doubles"", Mixed Doubles",
M,CRO,182.0,0.0,36.0,Summer,Paris,2024,"Tennis ""Mens Doubles""",
F,CRO,181.0,0.0,33.0,Summer,Paris,2024,"Tennis ""Womens Singles""",
F,CRO,179.0,0.0,28.0,Summer,Paris,2024,"Tennis ""Womens Singles"", Mixed Doubles",Silver
F,SWE,176.0,0.0,34.0,Summer,Paris,2024,Handball Women,
F,SWE,172.0,0.0,29.0,Summer,Paris,2024,Handball Women,
F,SWE,185.0,0.0,30.0,Summer,Paris,2024,Handball Women,
F,SWE,185.0,0.0,33.0,Summer,Paris,2024,Handball Women,
F,SWE,182.0,0.0,26.0,Summer,Paris,2024,Handball Women,
F,SWE,180.0,0.0,32.0,Summer,Paris,2024,Handball Women,
F,SWE,169.0,0.0,27.0,Summer,Paris,2024,Handball Women,
F,SWE,177.0,0.0,22.0,Summer,Paris,2024,Handball Women,
F,SWE,177.0,0.0,26.0,Summer,Paris,2024,Handball Women,
F,SWE,180.0,0.0,28.0,Summer,Paris,2024,Handball Women,
F,SWE,179.0,0.0,22.0,Summer,Paris,2024,Handball Women,
